Contract ID,Kiosk,Client Nationality,Month,Active,Is Start Month,Is End Month
1058280,Festival Plaza,Unknown,2025-01-01,1,0,1
1058357,Festival Plaza,Unknown,2025-01-01,1,0,0
1058597,Festival Plaza,Unknown,2025-01-01,1,0,0
1059096,Festival Plaza,Unknown,2025-01-01,1,1,0
1059265,Festival Plaza,Unknown,2025-01-01,1,1,0
1059481,Festival Plaza,Unknown,2025-01-01,1,1,0
1059808,Festival Plaza,Unknown,2025-01-01,1,1,1
1060832,Festival Plaza,Unknown,2025-01-01,1,1,0
1022667,Festival Plaza,Unknown,2025-02-01,1,0,0
1022863,Festival Plaza,Unknown,2025-02-01,1,0,0
1022881,Festival Plaza,Unknown,2025-02-01,1,0,0
1023085,Festival Plaza,Unknown,2025-02-01,1,0,0
1023431,Festival Plaza,Unknown,2025-02-01,1,0,0
1027949,Festival Plaza,Unknown,2025-02-01,1,0,0
1028516,Festival Plaza,Unknown,2025-02-01,1,0,0
1031872,Festival Plaza,Unknown,2025-02-01,1,0,0
1032333,Festival Plaza,Unknown,2025-02-01,1,0,0
1037942,Festival Plaza,Unknown,2025-02-01,1,0,0
1046642,Festival Plaza,Unknown,2025-02-01,1,0,0
1047087,Festival Plaza,Unknown,2025-02-01,1,0,0
1047674,Festival Plaza,Unknown,2025-02-01,1,0,0
1050125,Festival Plaza,Unknown,2025-02-01,1,0,0
1051844,Festival Plaza,Unknown,2025-02-01,1,0,0
1053348,Festival Plaza,Unknown,2025-02-01,1,0,0
1054771,Festival Plaza,Unknown,2025-02-01,1,0,0
1055080,Festival Plaza,Unknown,2025-02-01,1,0,0
1057145,Festival Plaza,Unknown,2025-02-01,1,0,0
1057160,Festival Plaza,Unknown,2025-02-01,1,0,0
1057593,Festival Plaza,Unknown,2025-02-01,1,0,0
1057634,Festival Plaza,Unknown,2025-02-01,1,0,1
1058357,Festival Plaza,Unknown,2025-02-01,1,0,0
1058597,Festival Plaza,Unknown,2025-02-01,1,0,0
1059096,Festival Plaza,Unknown,2025-02-01,1,0,0
1059265,Festival Plaza,Unknown,2025-02-01,1,0,0
1059481,Festival Plaza,Unknown,2025-02-01,1,0,0
1060832,Festival Plaza,Unknown,2025-02-01,1,0,1
1061827,Festival Plaza,Unknown,2025-02-01,1,1,1
1022667,Festival Plaza,Unknown,2025-03-01,1,0,0
1022863,Festival Plaza,Unknown,2025-03-01,1,0,0
1022881,Festival Plaza,Unknown,2025-03-01,1,0,0
1023085,Festival Plaza,Unknown,2025-03-01,1,0,0
1023431,Festival Plaza,Unknown,2025-03-01,1,0,0
1027949,Festival Plaza,Unknown,2025-03-01,1,0,0
1028516,Festival Plaza,Unknown,2025-03-01,1,0,0
1031872,Festival Plaza,Unknown,2025-03-01,1,0,0
1032333,Festival Plaza,Unknown,2025-03-01,1,0,0
1037942,Festival Plaza,Unknown,2025-03-01,1,0,0
1046642,Festival Plaza,Unknown,2025-03-01,1,0,0
1047087,Festival Plaza,Unknown,2025-03-01,1,0,0
1047674,Festival Plaza,Unknown,2025-03-01,1,0,0
1050125,Festival Plaza,Unknown,2025-03-01,1,0,0
1051844,Festival Plaza,Unknown,2025-03-01,1,0,0
1053348,Festival Plaza,Unknown,2025-03-01,1,0,0
1054771,Festival Plaza,Unknown,2025-03-01,1,0,0
1055080,Festival Plaza,Unknown,2025-03-01,1,0,0
1057145,Festival Plaza,Unknown,2025-03-01,1,0,0
1057160,Festival Plaza,Unknown,2025-03-01,1,0,0
1057593,Festival Plaza,Unknown,2025-03-01,1,0,1
1058357,Festival Plaza,Unknown,2025-03-01,1,0,0
1058597,Festival Plaza,Unknown,2025-03-01,1,0,0
1059096,Festival Plaza,Unknown,2025-03-01,1,0,0
1059265,Festival Plaza,Unknown,2025-03-01,1,0,0
1059481,Festival Plaza,Unknown,2025-03-01,1,0,0
1062805,Festival Plaza,Unknown,2025-03-01,1,1,0
1063548,Festival Plaza,Unknown,2025-03-01,1,1,0
1063377,Festival Plaza,Unknown,2025-03-01,1,1,1
1022667,Festival Plaza,Unknown,2025-04-01,1,0,0
1022863,Festival Plaza,Unknown,2025-04-01,1,0,0
1022881,Festival Plaza,Unknown,2025-04-01,1,0,0
1023085,Festival Plaza,Unknown,2025-04-01,1,0,0
1023431,Festival Plaza,Unknown,2025-04-01,1,0,0
1027949,Festival Plaza,Unknown,2025-04-01,1,0,0
1028516,Festival Plaza,Unknown,2025-04-01,1,0,0
1031872,Festival Plaza,Unknown,2025-04-01,1,0,0
1032333,Festival Plaza,Unknown,2025-04-01,1,0,0
1037942,Festival Plaza,Unknown,2025-04-01,1,0,0
1046642,Festival Plaza,Unknown,2025-04-01,1,0,0
1047087,Festival Plaza,Unknown,2025-04-01,1,0,0
1047674,Festival Plaza,Unknown,2025-04-01,1,0,0
1050125,Festival Plaza,Unknown,2025-04-01,1,0,0
1051844,Festival Plaza,Unknown,2025-04-01,1,0,1
1053348,Festival Plaza,Unknown,2025-04-01,1,0,0
1054771,Festival Plaza,Unknown,2025-04-01,1,0,0
1055080,Festival Plaza,Unknown,2025-04-01,1,0,0
1057145,Festival Plaza,Unknown,2025-04-01,1,0,1
1057160,Festival Plaza,Unknown,2025-04-01,1,0,0
1058357,Festival Plaza,Unknown,2025-04-01,1,0,0
1058597,Festival Plaza,Unknown,2025-04-01,1,0,0
1059096,Festival Plaza,Unknown,2025-04-01,1,0,0
1059265,Festival Plaza,Unknown,2025-04-01,1,0,0
1059481,Festival Plaza,Unknown,2025-04-01,1,0,0
1062805,Festival Plaza,Unknown,2025-04-01,1,0,1
1063548,Festival Plaza,Unknown,2025-04-01,1,0,0
1065756,Festival Plaza,Unknown,2025-04-01,1,1,1
1063882,Festival Plaza,Unknown,2025-04-01,1,1,0
1066699,Festival Plaza,Unknown,2025-04-01,1,1,0
1022667,Festival Plaza,Unknown,2025-05-01,1,0,0
1022863,Festival Plaza,Unknown,2025-05-01,1,0,0
1022881,Festival Plaza,Unknown,2025-05-01,1,0,0
1023085,Festival Plaza,Unknown,2025-05-01,1,0,0
1023431,Festival Plaza,Unknown,2025-05-01,1,0,0
1027949,Festival Plaza,Unknown,2025-05-01,1,0,0
1028516,Festival Plaza,Unknown,2025-05-01,1,0,0
1031872,Festival Plaza,Unknown,2025-05-01,1,0,0
1032333,Festival Plaza,Unknown,2025-05-01,1,0,0
1037942,Festival Plaza,Unknown,2025-05-01,1,0,0
1046642,Festival Plaza,Unknown,2025-05-01,1,0,0
1047087,Festival Plaza,Unknown,2025-05-01,1,0,0
1047674,Festival Plaza,Unknown,2025-05-01,1,0,0
1050125,Festival Plaza,Unknown,2025-05-01,1,0,0
1053348,Festival Plaza,Unknown,2025-05-01,1,0,0
1054771,Festival Plaza,Unknown,2025-05-01,1,0,0
1055080,Festival Plaza,Unknown,2025-05-01,1,0,0
1057160,Festival Plaza,Unknown,2025-05-01,1,0,1
1058357,Festival Plaza,Unknown,2025-05-01,1,0,1
1058597,Festival Plaza,Unknown,2025-05-01,1,0,0
1059096,Festival Plaza,Unknown,2025-05-01,1,0,1
1059265,Festival Plaza,Unknown,2025-05-01,1,0,0
1059481,Festival Plaza,Unknown,2025-05-01,1,0,0
1063548,Festival Plaza,Unknown,2025-05-01,1,0,0
1063882,Festival Plaza,Unknown,2025-05-01,1,0,1
1066699,Festival Plaza,Unknown,2025-05-01,1,0,0
1066864,Festival Plaza,Unknown,2025-05-01,1,1,0
1066942,Festival Plaza,Unknown,2025-05-01,1,1,1
1067099,Festival Plaza,Unknown,2025-05-01,1,1,0
1068448,Festival Plaza,Unknown,2025-05-01,1,1,0
1062858,Festival Plaza,Unknown,2025-05-01,1,1,1
1022667,Festival Plaza,Unknown,2025-06-01,1,0,0
1022863,Festival Plaza,Unknown,2025-06-01,1,0,0
1022881,Festival Plaza,Unknown,2025-06-01,1,0,0
1023085,Festival Plaza,Unknown,2025-06-01,1,0,0
1023431,Festival Plaza,Unknown,2025-06-01,1,0,0
1027949,Festival Plaza,Unknown,2025-06-01,1,0,0
1028516,Festival Plaza,Unknown,2025-06-01,1,0,0
1031872,Festival Plaza,Unknown,2025-06-01,1,0,0
1032333,Festival Plaza,Unknown,2025-06-01,1,0,0
1037942,Festival Plaza,Unknown,2025-06-01,1,0,0
1046642,Festival Plaza,Unknown,2025-06-01,1,0,0
1047087,Festival Plaza,Unknown,2025-06-01,1,0,1
1047674,Festival Plaza,Unknown,2025-06-01,1,0,0
1050125,Festival Plaza,Unknown,2025-06-01,1,0,0
1053348,Festival Plaza,Unknown,2025-06-01,1,0,0
1054771,Festival Plaza,Unknown,2025-06-01,1,0,0
1055080,Festival Plaza,Unknown,2025-06-01,1,0,0
1058597,Festival Plaza,Unknown,2025-06-01,1,0,0
1059265,Festival Plaza,Unknown,2025-06-01,1,0,0
1059481,Festival Plaza,Unknown,2025-06-01,1,0,0
1063548,Festival Plaza,Unknown,2025-06-01,1,0,0
1066699,Festival Plaza,Unknown,2025-06-01,1,0,0
1066864,Festival Plaza,Unknown,2025-06-01,1,0,0
1067099,Festival Plaza,Unknown,2025-06-01,1,0,0
1068448,Festival Plaza,Unknown,2025-06-01,1,0,0
1069737,Festival Plaza,Unknown,2025-06-01,1,1,0
1069928,Festival Plaza,Unknown,2025-06-01,1,1,1
1022667,Festival Plaza,Unknown,2025-07-01,1,0,0
1022863,Festival Plaza,Unknown,2025-07-01,1,0,0
1022881,Festival Plaza,Unknown,2025-07-01,1,0,0
1023085,Festival Plaza,Unknown,2025-07-01,1,0,0
1023431,Festival Plaza,Unknown,2025-07-01,1,0,0
1027949,Festival Plaza,Unknown,2025-07-01,1,0,0
1028516,Festival Plaza,Unknown,2025-07-01,1,0,0
1031872,Festival Plaza,Unknown,2025-07-01,1,0,0
1032333,Festival Plaza,Unknown,2025-07-01,1,0,0
1037942,Festival Plaza,Unknown,2025-07-01,1,0,0
1046642,Festival Plaza,Unknown,2025-07-01,1,0,0
1047674,Festival Plaza,Unknown,2025-07-01,1,0,0
1050125,Festival Plaza,Unknown,2025-07-01,1,0,0
1053348,Festival Plaza,Unknown,2025-07-01,1,0,0
1054771,Festival Plaza,Unknown,2025-07-01,1,0,0
1055080,Festival Plaza,Unknown,2025-07-01,1,0,0
1058597,Festival Plaza,Unknown,2025-07-01,1,0,0
1059265,Festival Plaza,Unknown,2025-07-01,1,0,0
1059481,Festival Plaza,Unknown,2025-07-01,1,0,0
1063548,Festival Plaza,Unknown,2025-07-01,1,0,0
1066699,Festival Plaza,Unknown,2025-07-01,1,0,0
1066864,Festival Plaza,Unknown,2025-07-01,1,0,0
1067099,Festival Plaza,Unknown,2025-07-01,1,0,0
1068448,Festival Plaza,Unknown,2025-07-01,1,0,0
1069737,Festival Plaza,Unknown,2025-07-01,1,0,0
1071314,Festival Plaza,Unknown,2025-07-01,1,1,0
1071580,Festival Plaza,Unknown,2025-07-01,1,1,0
1022667,Festival Plaza,Unknown,2025-08-01,1,0,0
1022863,Festival Plaza,Unknown,2025-08-01,1,0,0
1022881,Festival Plaza,Unknown,2025-08-01,1,0,0
1023085,Festival Plaza,Unknown,2025-08-01,1,0,0
1023431,Festival Plaza,Unknown,2025-08-01,1,0,0
1027949,Festival Plaza,Unknown,2025-08-01,1,0,0
1028516,Festival Plaza,Unknown,2025-08-01,1,0,0
1031872,Festival Plaza,Unknown,2025-08-01,1,0,1
1032333,Festival Plaza,Unknown,2025-08-01,1,0,0
1037942,Festival Plaza,Unknown,2025-08-01,1,0,0
1046642,Festival Plaza,Unknown,2025-08-01,1,0,0
1047674,Festival Plaza,Unknown,2025-08-01,1,0,0
1050125,Festival Plaza,Unknown,2025-08-01,1,0,0
1053348,Festival Plaza,Unknown,2025-08-01,1,0,0
1054771,Festival Plaza,Unknown,2025-08-01,1,0,0
1055080,Festival Plaza,Unknown,2025-08-01,1,0,0
1058597,Festival Plaza,Unknown,2025-08-01,1,0,0
1059265,Festival Plaza,Unknown,2025-08-01,1,0,0
1059481,Festival Plaza,Unknown,2025-08-01,1,0,0
1063548,Festival Plaza,Unknown,2025-08-01,1,0,0
1066699,Festival Plaza,Unknown,2025-08-01,1,0,0
1066864,Festival Plaza,Unknown,2025-08-01,1,0,0
1067099,Festival Plaza,Unknown,2025-08-01,1,0,1
1068448,Festival Plaza,Unknown,2025-08-01,1,0,0
1069737,Festival Plaza,Unknown,2025-08-01,1,0,0
1071314,Festival Plaza,Unknown,2025-08-01,1,0,0
1071580,Festival Plaza,Unknown,2025-08-01,1,0,0
1072261,Festival Plaza,Unknown,2025-08-01,1,1,0
1072262,Festival Plaza,Unknown,2025-08-01,1,1,1
1073118,Festival Plaza,Unknown,2025-08-01,1,1,0
1073591,Festival Plaza,Unknown,2025-08-01,1,1,0
1022667,Festival Plaza,Unknown,2025-09-01,1,0,0
1022863,Festival Plaza,Unknown,2025-09-01,1,0,0
1022881,Festival Plaza,Unknown,2025-09-01,1,0,0
1023085,Festival Plaza,Unknown,2025-09-01,1,0,0
1023431,Festival Plaza,Unknown,2025-09-01,1,0,0
1027949,Festival Plaza,Unknown,2025-09-01,1,0,0
1028516,Festival Plaza,Unknown,2025-09-01,1,0,0
1032333,Festival Plaza,Unknown,2025-09-01,1,0,0
1037942,Festival Plaza,Unknown,2025-09-01,1,0,0
1046642,Festival Plaza,Unknown,2025-09-01,1,0,0
1047674,Festival Plaza,Unknown,2025-09-01,1,0,0
1050125,Festival Plaza,Unknown,2025-09-01,1,0,0
1053348,Festival Plaza,Unknown,2025-09-01,1,0,0
1054771,Festival Plaza,Unknown,2025-09-01,1,0,0
1055080,Festival Plaza,Unknown,2025-09-01,1,0,0
1058597,Festival Plaza,Unknown,2025-09-01,1,0,0
1059265,Festival Plaza,Unknown,2025-09-01,1,0,0
1059481,Festival Plaza,Unknown,2025-09-01,1,0,0
1063548,Festival Plaza,Unknown,2025-09-01,1,0,0
1066699,Festival Plaza,Unknown,2025-09-01,1,0,0
1066864,Festival Plaza,Unknown,2025-09-01,1,0,1
1068448,Festival Plaza,Unknown,2025-09-01,1,0,0
1069737,Festival Plaza,Unknown,2025-09-01,1,0,0
1071314,Festival Plaza,Unknown,2025-09-01,1,0,0
1071580,Festival Plaza,Unknown,2025-09-01,1,0,0
1072261,Festival Plaza,Unknown,2025-09-01,1,0,0
1073118,Festival Plaza,Unknown,2025-09-01,1,0,0
1073591,Festival Plaza,Unknown,2025-09-01,1,0,0
1076068,Festival Plaza,Unknown,2025-09-01,1,1,0
1076220,Festival Plaza,Unknown,2025-09-01,1,1,0
1076920,Festival Plaza,Unknown,2025-09-01,1,1,0
1022667,Festival Plaza,Unknown,2025-10-01,1,0,0
1022863,Festival Plaza,Unknown,2025-10-01,1,0,0
1022881,Festival Plaza,Unknown,2025-10-01,1,0,0
1023085,Festival Plaza,Unknown,2025-10-01,1,0,0
1023431,Festival Plaza,Unknown,2025-10-01,1,0,0
1027949,Festival Plaza,Unknown,2025-10-01,1,0,0
1028516,Festival Plaza,Unknown,2025-10-01,1,0,0
1032333,Festival Plaza,Unknown,2025-10-01,1,0,0
1037942,Festival Plaza,Unknown,2025-10-01,1,0,0
1046642,Festival Plaza,Unknown,2025-10-01,1,0,0
1047674,Festival Plaza,Unknown,2025-10-01,1,0,0
1050125,Festival Plaza,Unknown,2025-10-01,1,0,0
1053348,Festival Plaza,Unknown,2025-10-01,1,0,0
1054771,Festival Plaza,Unknown,2025-10-01,1,0,0
1055080,Festival Plaza,Unknown,2025-10-01,1,0,0
1058597,Festival Plaza,Unknown,2025-10-01,1,0,0
1059265,Festival Plaza,Unknown,2025-10-01,1,0,0
1059481,Festival Plaza,Unknown,2025-10-01,1,0,0
1063548,Festival Plaza,Unknown,2025-10-01,1,0,1
1066699,Festival Plaza,Unknown,2025-10-01,1,0,0
1068448,Festival Plaza,Unknown,2025-10-01,1,0,0
1069737,Festival Plaza,Unknown,2025-10-01,1,0,0
1071314,Festival Plaza,Unknown,2025-10-01,1,0,0
1071580,Festival Plaza,Unknown,2025-10-01,1,0,0
1072261,Festival Plaza,Unknown,2025-10-01,1,0,0
1073118,Festival Plaza,Unknown,2025-10-01,1,0,0
1073591,Festival Plaza,Unknown,2025-10-01,1,0,0
1076068,Festival Plaza,Unknown,2025-10-01,1,0,0
1076220,Festival Plaza,Unknown,2025-10-01,1,0,1
1076920,Festival Plaza,Unknown,2025-10-01,1,0,0
1077593,Festival Plaza,Unknown,2025-10-01,1,1,0
1078013,Festival Plaza,Unknown,2025-10-01,1,1,0
1078296,Festival Plaza,Unknown,2025-10-01,1,1,0
1078297,Festival Plaza,Unknown,2025-10-01,1,1,0
1078762,Festival Plaza,Unknown,2025-10-01,1,1,0
1079341,Festival Plaza,Unknown,2025-10-01,1,1,0
1022667,Festival Plaza,Unknown,2025-11-01,1,0,0
1022863,Festival Plaza,Unknown,2025-11-01,1,0,0
1022881,Festival Plaza,Unknown,2025-11-01,1,0,0
1023085,Festival Plaza,Unknown,2025-11-01,1,0,0
1023431,Festival Plaza,Unknown,2025-11-01,1,0,0
1027949,Festival Plaza,Unknown,2025-11-01,1,0,0
1028516,Festival Plaza,Unknown,2025-11-01,1,0,0
1032333,Festival Plaza,Unknown,2025-11-01,1,0,0
1037942,Festival Plaza,Unknown,2025-11-01,1,0,0
1046642,Festival Plaza,Unknown,2025-11-01,1,0,0
1047674,Festival Plaza,Unknown,2025-11-01,1,0,0
1050125,Festival Plaza,Unknown,2025-11-01,1,0,1
1053348,Festival Plaza,Unknown,2025-11-01,1,0,0
1054771,Festival Plaza,Unknown,2025-11-01,1,0,1
1055080,Festival Plaza,Unknown,2025-11-01,1,0,1
1058597,Festival Plaza,Unknown,2025-11-01,1,0,0
1059265,Festival Plaza,Unknown,2025-11-01,1,0,0
1059481,Festival Plaza,Unknown,2025-11-01,1,0,0
1066699,Festival Plaza,Unknown,2025-11-01,1,0,0
1068448,Festival Plaza,Unknown,2025-11-01,1,0,0
1069737,Festival Plaza,Unknown,2025-11-01,1,0,0
1071314,Festival Plaza,Unknown,2025-11-01,1,0,0
1071580,Festival Plaza,Unknown,2025-11-01,1,0,0
1072261,Festival Plaza,Unknown,2025-11-01,1,0,0
1073118,Festival Plaza,Unknown,2025-11-01,1,0,0
1073591,Festival Plaza,Unknown,2025-11-01,1,0,0
1076068,Festival Plaza,Unknown,2025-11-01,1,0,0
1076920,Festival Plaza,Unknown,2025-11-01,1,0,0
1077593,Festival Plaza,Unknown,2025-11-01,1,0,1
1078013,Festival Plaza,Unknown,2025-11-01,1,0,1
1078296,Festival Plaza,Unknown,2025-11-01,1,0,0
1078297,Festival Plaza,Unknown,2025-11-01,1,0,0
1078762,Festival Plaza,Unknown,2025-11-01,1,0,0
1079341,Festival Plaza,Unknown,2025-11-01,1,0,0
1080005,Festival Plaza,Unknown,2025-11-01,1,1,0
1080524,Festival Plaza,Unknown,2025-11-01,1,1,0
1080897,Festival Plaza,Unknown,2025-11-01,1,1,1
1081364,Festival Plaza,Unknown,2025-11-01,1,1,0
1030547,Festival Plaza,Uzbekistani,2024-01-01,1,1,0
1030547,Festival Plaza,Uzbekistani,2024-02-01,1,0,0
1030547,Festival Plaza,Uzbekistani,2024-03-01,1,0,1
1021383,Festival Plaza,Venezuelan,2023-04-01,1,1,0
1021383,Festival Plaza,Venezuelan,2023-05-01,1,0,0
1021383,Festival Plaza,Venezuelan,2023-06-01,1,0,0
1021383,Festival Plaza,Venezuelan,2023-07-01,1,0,0
1021383,Festival Plaza,Venezuelan,2023-08-01,1,0,0
1021383,Festival Plaza,Venezuelan,2023-09-01,1,0,0
1021383,Festival Plaza,Venezuelan,2023-10-01,1,0,1
1029416,Festival Plaza,Vietnamese,2023-12-01,1,1,0
1029416,Festival Plaza,Vietnamese,2024-01-01,1,0,0
1029416,Festival Plaza,Vietnamese,2024-02-01,1,0,0
1029416,Festival Plaza,Vietnamese,2024-03-01,1,0,0
1029416,Festival Plaza,Vietnamese,2024-04-01,1,0,0
1029416,Festival Plaza,Vietnamese,2024-05-01,1,0,0
1029416,Festival Plaza,Vietnamese,2024-06-01,1,0,1
1049992,Festival Plaza,Zimbabwean,2024-08-01,1,1,0
1049992,Festival Plaza,Zimbabwean,2024-09-01,1,0,0
1049992,Festival Plaza,Zimbabwean,2024-10-01,1,0,0
1049992,Festival Plaza,Zimbabwean,2024-11-01,1,0,0
1049992,Festival Plaza,Zimbabwean,2024-12-01,1,0,0
1049992,Festival Plaza,Zimbabwean,2025-01-01,1,0,1
1018542,First Avenue,American,2023-01-01,1,1,0
1018577,First Avenue,American,2023-01-01,1,1,0
1018542,First Avenue,American,2023-02-01,1,0,0
1018577,First Avenue,American,2023-02-01,1,0,0
1018542,First Avenue,American,2023-03-01,1,0,0
1018577,First Avenue,American,2023-03-01,1,0,0
1018542,First Avenue,American,2023-04-01,1,0,0
1018577,First Avenue,American,2023-04-01,1,0,0
1018542,First Avenue,American,2023-05-01,1,0,0
1018577,First Avenue,American,2023-05-01,1,0,0
1018542,First Avenue,American,2023-06-01,1,0,0
1018577,First Avenue,American,2023-06-01,1,0,0
1018542,First Avenue,American,2023-07-01,1,0,1
1018577,First Avenue,American,2023-07-01,1,0,0
1018577,First Avenue,American,2023-08-01,1,0,0
1018577,First Avenue,American,2023-09-01,1,0,0
1018577,First Avenue,American,2023-10-01,1,0,0
1018577,First Avenue,American,2023-11-01,1,0,0
1018577,First Avenue,American,2023-12-01,1,0,0
1018577,First Avenue,American,2024-01-01,1,0,0
1018577,First Avenue,American,2024-02-01,1,0,0
1018577,First Avenue,American,2024-03-01,1,0,0
1034527,First Avenue,American,2024-03-01,1,1,0
1037277,First Avenue,American,2024-03-01,1,1,0
1018577,First Avenue,American,2024-04-01,1,0,0
1034527,First Avenue,American,2024-04-01,1,0,0
1037277,First Avenue,American,2024-04-01,1,0,0
1040977,First Avenue,American,2024-04-01,1,1,0
1018577,First Avenue,American,2024-05-01,1,0,0
1034527,First Avenue,American,2024-05-01,1,0,0
1037277,First Avenue,American,2024-05-01,1,0,0
1040977,First Avenue,American,2024-05-01,1,0,0
1018577,First Avenue,American,2024-06-01,1,0,0
1034527,First Avenue,American,2024-06-01,1,0,0
1037277,First Avenue,American,2024-06-01,1,0,0
1040977,First Avenue,American,2024-06-01,1,0,0
1018577,First Avenue,American,2024-07-01,1,0,0
1034527,First Avenue,American,2024-07-01,1,0,0
1037277,First Avenue,American,2024-07-01,1,0,0
1040977,First Avenue,American,2024-07-01,1,0,0
1049019,First Avenue,American,2024-07-01,1,1,0
1018577,First Avenue,American,2024-08-01,1,0,0
1034527,First Avenue,American,2024-08-01,1,0,0
1037277,First Avenue,American,2024-08-01,1,0,0
1040977,First Avenue,American,2024-08-01,1,0,0
1049019,First Avenue,American,2024-08-01,1,0,0
1018577,First Avenue,American,2024-09-01,1,0,0
1034527,First Avenue,American,2024-09-01,1,0,0
1037277,First Avenue,American,2024-09-01,1,0,1
1040977,First Avenue,American,2024-09-01,1,0,0
1049019,First Avenue,American,2024-09-01,1,0,0
1018577,First Avenue,American,2024-10-01,1,0,0
1034527,First Avenue,American,2024-10-01,1,0,0
1040977,First Avenue,American,2024-10-01,1,0,0
1049019,First Avenue,American,2024-10-01,1,0,0
1018577,First Avenue,American,2024-11-01,1,0,0
1034527,First Avenue,American,2024-11-01,1,0,0
1040977,First Avenue,American,2024-11-01,1,0,0
1049019,First Avenue,American,2024-11-01,1,0,0
1018577,First Avenue,American,2024-12-01,1,0,0
1034527,First Avenue,American,2024-12-01,1,0,1
1040977,First Avenue,American,2024-12-01,1,0,0
1049019,First Avenue,American,2024-12-01,1,0,0
1018577,First Avenue,American,2025-01-01,1,0,1
1040977,First Avenue,American,2025-01-01,1,0,0
1049019,First Avenue,American,2025-01-01,1,0,0
1040977,First Avenue,American,2025-02-01,1,0,0
1049019,First Avenue,American,2025-02-01,1,0,0
1040977,First Avenue,American,2025-03-01,1,0,0
1049019,First Avenue,American,2025-03-01,1,0,0
1063184,First Avenue,American,2025-03-01,1,1,0
1064559,First Avenue,American,2025-03-01,1,1,0
1040977,First Avenue,American,2025-04-01,1,0,0
1049019,First Avenue,American,2025-04-01,1,0,0
1063184,First Avenue,American,2025-04-01,1,0,0
1064559,First Avenue,American,2025-04-01,1,0,1
1040977,First Avenue,American,2025-05-01,1,0,0
1049019,First Avenue,American,2025-05-01,1,0,0
1063184,First Avenue,American,2025-05-01,1,0,0
1040977,First Avenue,American,2025-06-01,1,0,0
1049019,First Avenue,American,2025-06-01,1,0,0
1063184,First Avenue,American,2025-06-01,1,0,0
1040977,First Avenue,American,2025-07-01,1,0,0
1049019,First Avenue,American,2025-07-01,1,0,0
1063184,First Avenue,American,2025-07-01,1,0,0
1040977,First Avenue,American,2025-08-01,1,0,0
1049019,First Avenue,American,2025-08-01,1,0,0
1063184,First Avenue,American,2025-08-01,1,0,0
1072101,First Avenue,American,2025-08-01,1,1,0
1040977,First Avenue,American,2025-09-01,1,0,0
1049019,First Avenue,American,2025-09-01,1,0,0
1063184,First Avenue,American,2025-09-01,1,0,0
1072101,First Avenue,American,2025-09-01,1,0,0
1040977,First Avenue,American,2025-10-01,1,0,0
1049019,First Avenue,American,2025-10-01,1,0,0
1063184,First Avenue,American,2025-10-01,1,0,0
1072101,First Avenue,American,2025-10-01,1,0,0
1040977,First Avenue,American,2025-11-01,1,0,0
1049019,First Avenue,American,2025-11-01,1,0,0
1063184,First Avenue,American,2025-11-01,1,0,0
1072101,First Avenue,American,2025-11-01,1,0,0
1022899,First Avenue,Antiguans,2023-05-01,1,1,0
1022899,First Avenue,Antiguans,2023-06-01,1,0,1
1047648,First Avenue,Argentinean,2024-06-01,1,1,0
1047648,First Avenue,Argentinean,2024-07-01,1,0,0
1047648,First Avenue,Argentinean,2024-08-01,1,0,0
1047648,First Avenue,Argentinean,2024-09-01,1,0,0
1047648,First Avenue,Argentinean,2024-10-01,1,0,0
1047648,First Avenue,Argentinean,2024-11-01,1,0,0
1047648,First Avenue,Argentinean,2024-12-01,1,0,0
1047648,First Avenue,Argentinean,2025-01-01,1,0,0
1047648,First Avenue,Argentinean,2025-02-01,1,0,0
1047648,First Avenue,Argentinean,2025-03-01,1,0,0
1047648,First Avenue,Argentinean,2025-04-01,1,0,0
1065115,First Avenue,Argentinean,2025-04-01,1,1,0
1047648,First Avenue,Argentinean,2025-05-01,1,0,0
1065115,First Avenue,Argentinean,2025-05-01,1,0,0
1047648,First Avenue,Argentinean,2025-06-01,1,0,0
1065115,First Avenue,Argentinean,2025-06-01,1,0,0
1047648,First Avenue,Argentinean,2025-07-01,1,0,0
1065115,First Avenue,Argentinean,2025-07-01,1,0,0
1047648,First Avenue,Argentinean,2025-08-01,1,0,0
1065115,First Avenue,Argentinean,2025-08-01,1,0,0
1047648,First Avenue,Argentinean,2025-09-01,1,0,0
1065115,First Avenue,Argentinean,2025-09-01,1,0,0
1047648,First Avenue,Argentinean,2025-10-01,1,0,0
1065115,First Avenue,Argentinean,2025-10-01,1,0,0
1047648,First Avenue,Argentinean,2025-11-01,1,0,0
1065115,First Avenue,Argentinean,2025-11-01,1,0,0
1022686,First Avenue,Australian,2023-06-01,1,1,0
1022686,First Avenue,Australian,2023-07-01,1,0,0
1022686,First Avenue,Australian,2023-08-01,1,0,0
1022686,First Avenue,Australian,2023-09-01,1,0,0
1022686,First Avenue,Australian,2023-10-01,1,0,0
1022686,First Avenue,Australian,2023-11-01,1,0,0
1022686,First Avenue,Australian,2023-12-01,1,0,0
1022686,First Avenue,Australian,2024-01-01,1,0,0
1022686,First Avenue,Australian,2024-02-01,1,0,0
1033103,First Avenue,Australian,2024-02-01,1,1,0
1022686,First Avenue,Australian,2024-03-01,1,0,0
1033103,First Avenue,Australian,2024-03-01,1,0,0
1022686,First Avenue,Australian,2024-04-01,1,0,0
