Kiosk,Client Nationality,Month,active_contracts,new_contracts,terminations,prev_active,churn_rate,retention_rate,net_change
Sahara Center,Unknown,2025-05-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
Sahara Center,Unknown,2025-06-01,2,0,0,3.0,0.0,1.0,-1.0
Sahara Center,Unknown,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
Sahara Center,Unknown,2025-08-01,2,0,0,2.0,0.0,1.0,0.0
Sahara Center,Unknown,2025-09-01,2,0,1,2.0,0.5,0.5,0.0
Sahara Center,Unknown,2025-10-01,1,0,0,2.0,0.0,1.0,-1.0
Sahara Center,Unknown,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Australian,2025-10-01,1,1,0,0.0,,,1.0
Shams Boutik,Australian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,British,2025-08-01,1,1,0,0.0,,,1.0
Shams Boutik,British,2025-09-01,2,1,0,1.0,0.0,1.0,1.0
Shams Boutik,British,2025-10-01,4,2,0,2.0,0.0,1.0,2.0
Shams Boutik,British,2025-11-01,4,0,0,4.0,0.0,1.0,0.0
Shams Boutik,Canadian,2025-10-01,1,1,1,0.0,,,1.0
Shams Boutik,Chinese,2025-08-01,1,1,0,0.0,,,1.0
Shams Boutik,Chinese,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Chinese,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Chinese,2025-11-01,2,1,0,1.0,0.0,1.0,1.0
Shams Boutik,Dominican,2025-11-01,1,1,0,0.0,,,1.0
Shams Boutik,Dutch,2025-09-01,1,1,0,0.0,,,1.0
Shams Boutik,Dutch,2025-10-01,1,0,1,1.0,1.0,0.0,0.0
Shams Boutik,Filipina,2025-08-01,1,1,0,0.0,,,1.0
Shams Boutik,Filipina,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Filipina,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Filipina,2025-11-01,3,2,0,1.0,0.0,1.0,2.0
Shams Boutik,French,2025-10-01,1,1,0,0.0,,,1.0
Shams Boutik,French,2025-11-01,2,1,0,1.0,0.0,1.0,1.0
Shams Boutik,Indian,2025-09-01,1,1,0,0.0,,,1.0
Shams Boutik,Indian,2025-10-01,2,1,0,1.0,0.0,1.0,1.0
Shams Boutik,Indian,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Shams Boutik,Irish,2025-09-01,1,1,0,0.0,,,1.0
Shams Boutik,Irish,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Irish,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Lebanese,2025-10-01,1,1,0,0.0,,,1.0
Shams Boutik,Lebanese,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,New Zealander,2025-09-01,1,1,0,0.0,,,1.0
Shams Boutik,New Zealander,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,New Zealander,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Pakistani,2025-10-01,1,1,0,0.0,,,1.0
Shams Boutik,Pakistani,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Shams Boutik,Unknown,2025-09-01,1,1,0,0.0,,,1.0
Shams Boutik,Unknown,2025-10-01,1,0,1,1.0,1.0,0.0,0.0
Sharjah City Center,Egyptian,2023-08-01,1,1,1,0.0,,,1.0
Sharjah City Center,Filipina,2023-08-01,1,1,0,0.0,,,1.0
Sharjah City Center,Filipina,2023-09-01,2,1,0,1.0,0.0,1.0,1.0
Sharjah City Center,Filipina,2023-10-01,2,0,0,2.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2023-11-01,2,0,0,2.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2023-12-01,2,0,0,2.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-01-01,4,2,0,2.0,0.0,1.0,2.0
Sharjah City Center,Filipina,2024-02-01,7,3,0,4.0,0.0,1.0,3.0
Sharjah City Center,Filipina,2024-03-01,7,0,0,7.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-04-01,7,0,1,7.0,0.14285714285714285,0.8571428571428572,0.0
Sharjah City Center,Filipina,2024-05-01,6,0,0,7.0,0.0,1.0,-1.0
Sharjah City Center,Filipina,2024-06-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-07-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-08-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-09-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-10-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-11-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2024-12-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2025-01-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2025-02-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2025-03-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2025-04-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2025-05-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2025-06-01,6,0,0,6.0,0.0,1.0,0.0
Sharjah City Center,Filipina,2025-07-01,6,0,1,6.0,0.16666666666666666,0.8333333333333334,0.0
Sharjah City Center,Filipina,2025-08-01,5,0,0,6.0,0.0,1.0,-1.0
Sharjah City Center,Filipina,2025-09-01,5,0,1,5.0,0.2,0.8,0.0
Sharjah City Center,Filipina,2025-10-01,4,0,0,5.0,0.0,1.0,-1.0
Sharjah City Center,Filipina,2025-11-01,4,0,0,4.0,0.0,1.0,0.0
Sharjah City Center,Indian,2023-06-01,1,1,0,0.0,,,1.0
Sharjah City Center,Indian,2023-07-01,2,1,0,1.0,0.0,1.0,1.0
Sharjah City Center,Indian,2023-08-01,2,0,1,2.0,0.5,0.5,0.0
Sharjah City Center,Indian,2023-09-01,2,1,0,2.0,0.0,1.0,0.0
Sharjah City Center,Indian,2023-10-01,2,0,0,2.0,0.0,1.0,0.0
Sharjah City Center,Indian,2023-11-01,4,2,0,2.0,0.0,1.0,2.0
Sharjah City Center,Indian,2023-12-01,4,0,0,4.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-01-01,4,0,0,4.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-02-01,4,0,0,4.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-03-01,4,0,1,4.0,0.25,0.75,0.0
Sharjah City Center,Indian,2024-04-01,3,0,0,4.0,0.0,1.0,-1.0
Sharjah City Center,Indian,2024-05-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-06-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-07-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-08-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-09-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-10-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-11-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2024-12-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-01-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-02-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-03-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-04-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-05-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-06-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-07-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-08-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-09-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-10-01,3,0,0,3.0,0.0,1.0,0.0
Sharjah City Center,Indian,2025-11-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
Sharjah City Center,Iranian,2024-02-01,2,2,1,0.0,,,2.0
Sharjah City Center,Iranian,2024-03-01,1,0,0,2.0,0.0,1.0,-1.0
Sharjah City Center,Iranian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iranian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2023-10-01,1,1,0,0.0,,,1.0
Sharjah City Center,Iraqi,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2023-12-01,2,1,0,1.0,0.0,1.0,1.0
Sharjah City Center,Iraqi,2024-01-01,2,0,1,2.0,0.5,0.5,0.0
Sharjah City Center,Iraqi,2024-02-01,1,0,0,2.0,0.0,1.0,-1.0
Sharjah City Center,Iraqi,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Iraqi,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2023-07-01,1,1,0,0.0,,,1.0
Sharjah City Center,Mexican,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Mexican,2024-04-01,1,0,1,1.0,1.0,0.0,0.0
Sharjah City Center,Pakistani,2023-08-01,1,1,0,0.0,,,1.0
Sharjah City Center,Pakistani,2023-09-01,1,0,1,1.0,1.0,0.0,0.0
Sharjah City Center,Unknown,2023-09-01,1,1,1,0.0,,,1.0
Sharjah City Center,Unknown,2023-10-01,1,1,0,1.0,0.0,1.0,0.0
Sharjah City Center,Unknown,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Unknown,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Sharjah City Center,Unknown,2024-01-01,2,1,0,1.0,0.0,1.0,1.0
Sharjah City Center,Unknown,2024-02-01,2,0,0,2.0,0.0,1.0,0.0
Sharjah City Center,Unknown,2024-03-01,2,0,0,2.0,0.0,1.0,0.0
Sharjah City Center,Unknown,2024-04-01,3,1,0,2.0,0.0,1.0,1.0
Sharjah City Center,Unknown,2024-05-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
Sharjah City Center,Unknown,2024-06-01,2,0,1,3.0,0.3333333333333333,0.6666666666666667,-1.0
Sharjah City Center,Unknown,2024-07-01,1,0,1,2.0,0.5,0.5,-1.0
The Market,American,2024-04-01,1,1,0,0.0,,,1.0
The Market,American,2024-05-01,1,0,1,1.0,1.0,0.0,0.0
The Market,Australian,2024-01-01,1,1,0,0.0,,,1.0
The Market,Australian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Australian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,British,2023-04-01,1,1,0,0.0,,,1.0
The Market,British,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,British,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,British,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,British,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,British,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,British,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,British,2023-11-01,2,1,0,1.0,0.0,1.0,1.0
The Market,British,2023-12-01,2,0,0,2.0,0.0,1.0,0.0
The Market,British,2024-01-01,3,1,1,2.0,0.5,0.5,1.0
The Market,British,2024-02-01,2,0,0,3.0,0.0,1.0,-1.0
The Market,British,2024-03-01,2,0,0,2.0,0.0,1.0,0.0
The Market,British,2024-04-01,2,0,0,2.0,0.0,1.0,0.0
The Market,British,2024-05-01,3,1,0,2.0,0.0,1.0,1.0
The Market,British,2024-06-01,3,0,0,3.0,0.0,1.0,0.0
The Market,British,2024-07-01,3,0,0,3.0,0.0,1.0,0.0
The Market,British,2024-08-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
The Market,British,2024-09-01,3,1,0,3.0,0.0,1.0,0.0
The Market,British,2024-10-01,3,0,0,3.0,0.0,1.0,0.0
The Market,British,2024-11-01,5,2,0,3.0,0.0,1.0,2.0
The Market,British,2024-12-01,5,0,0,5.0,0.0,1.0,0.0
The Market,British,2025-01-01,6,1,0,5.0,0.0,1.0,1.0
The Market,British,2025-02-01,6,0,0,6.0,0.0,1.0,0.0
The Market,British,2025-03-01,6,0,0,6.0,0.0,1.0,0.0
The Market,British,2025-04-01,6,0,0,6.0,0.0,1.0,0.0
The Market,British,2025-05-01,6,0,0,6.0,0.0,1.0,0.0
The Market,British,2025-06-01,6,0,1,6.0,0.16666666666666666,0.8333333333333334,0.0
The Market,British,2025-07-01,5,0,0,6.0,0.0,1.0,-1.0
The Market,British,2025-08-01,5,0,1,5.0,0.2,0.8,0.0
The Market,British,2025-09-01,4,0,0,5.0,0.0,1.0,-1.0
The Market,British,2025-10-01,4,0,0,4.0,0.0,1.0,0.0
The Market,British,2025-11-01,4,0,0,4.0,0.0,1.0,0.0
The Market,Canadian,2024-09-01,1,1,0,0.0,,,1.0
The Market,Canadian,2024-10-01,1,0,1,1.0,1.0,0.0,0.0
The Market,Dutch,2024-09-01,1,1,0,0.0,,,1.0
The Market,Dutch,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Dutch,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Egyptian,2024-07-01,1,1,0,0.0,,,1.0
The Market,Egyptian,2024-08-01,2,1,0,1.0,0.0,1.0,1.0
The Market,Egyptian,2024-09-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2024-10-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2024-11-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2024-12-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-01-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-02-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-03-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-08-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-09-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-10-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Egyptian,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
The Market,Filipina,2024-10-01,4,4,2,0.0,,,4.0
The Market,Filipina,2024-11-01,3,1,0,4.0,0.0,1.0,-1.0
The Market,Filipina,2024-12-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-01-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-02-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-03-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-04-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-05-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-06-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-07-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-08-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-09-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Filipina,2025-10-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
The Market,Filipina,2025-11-01,2,0,0,3.0,0.0,1.0,-1.0
The Market,German,2024-06-01,1,1,0,0.0,,,1.0
The Market,German,2024-07-01,2,1,1,1.0,1.0,0.0,1.0
The Market,German,2024-08-01,1,0,0,2.0,0.0,1.0,-1.0
The Market,German,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,German,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-02-01,1,1,0,0.0,,,1.0
The Market,Greek,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Greek,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Indian,2024-01-01,1,1,0,0.0,,,1.0
The Market,Indian,2024-02-01,3,2,0,1.0,0.0,1.0,2.0
The Market,Indian,2024-03-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Indian,2024-04-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
The Market,Indian,2024-05-01,2,0,0,3.0,0.0,1.0,-1.0
The Market,Indian,2024-06-01,3,1,0,2.0,0.0,1.0,1.0
The Market,Indian,2024-07-01,3,0,0,3.0,0.0,1.0,0.0
The Market,Indian,2024-08-01,4,1,1,3.0,0.3333333333333333,0.6666666666666667,1.0
The Market,Indian,2024-09-01,4,1,0,4.0,0.0,1.0,0.0
The Market,Indian,2024-10-01,4,0,0,4.0,0.0,1.0,0.0
The Market,Indian,2024-11-01,7,3,0,4.0,0.0,1.0,3.0
The Market,Indian,2024-12-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-01-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-02-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-03-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-04-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-05-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-06-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-07-01,7,0,0,7.0,0.0,1.0,0.0
The Market,Indian,2025-08-01,7,0,1,7.0,0.14285714285714285,0.8571428571428572,0.0
The Market,Indian,2025-09-01,6,0,1,7.0,0.14285714285714285,0.8571428571428572,-1.0
The Market,Indian,2025-10-01,5,0,0,6.0,0.0,1.0,-1.0
The Market,Indian,2025-11-01,5,0,0,5.0,0.0,1.0,0.0
The Market,Iraqi,2023-12-01,1,1,0,0.0,,,1.0
The Market,Iraqi,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
The Market,Iraqi,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
